3513;"FTM";44;1.18611901;429064607.522226;429064607.522226;0;0;0.172493;2.093243;1.777133;-16.31777643;-36.70899956;-29.68716401;0.17;0.14213648;2022-03-24 00:42:07;2022-03-24 00:42:56
2416;"THETA";45;2.90717933;194571671.298793;194571671.298793;0;0;0.465612;3.472574;8.973853;17.93313994;13.25824176;-32.64473246;0.1637;0.06692799;2022-03-24 00:42:07;2022-03-24 00:42:56
4256;"KLAY";46;1.04304722;85212537.7383764;85212537.7383764;0;0;0.617371;2.631203;1.830013;-4.51838103;-3.41057323;-13.65339087;0.1622;0.02957999;2022-03-24 00:42:07;2022-03-24 00:42:56
2011;"XTZ";47;3.15641339;185854227.26416;185854227.26416;0;0;0.218211;2.216922;10.843627;14.75213748;15.8200847;-26.63872181;0.1583;0.06626526;2022-03-24 00:42:07;2022-03-24 00:42:56
5665;"HNT";48;22.87452041;44175737.167785;44175737.167785;0;0;-0.704386;-1.885545;9.900728;15.7463174;9.71675963;-35.56674127;0.147;0.01696116;2022-03-24 00:42:07;2022-03-24 00:42:56
4157;"RUNE";49;7.62049442;160518696.204277;160518696.204277;0;0;-0.335423;-2.398031;2.106354;137.17811233;111.34285469;6.65316899;0.1422;0.06369773;2022-03-24 00:42:07;2022-03-24 00:42:56
1437;"ZEC";50;165.03907409;271588446.432342;271588446.432342;0;0;-0.234279;3.953882;14.393959;78.8779751;89.23382688;8.98134338;0.1305;0.11744063;2022-03-24 00:42:07;2022-03-24 00:42:56
1765;"EOS";51;2.24996419;516309592.710016;516309592.710016;0;0;-0.543023;-3.137214;16.980272;18.17596213;10.58674805;-29.10673003;0.1249;0.23328515;2022-03-24 00:42:07;2022-03-24 00:42:56
4558;"FLOW";52;5.82420843;107220842.394714;107220842.394714;0;0;2.512468;4.778199;12.035518;21.46773667;23.98498745;-30.64239203;0.1171;0.05164556;2022-03-24 00:42:07;2022-03-24 00:42:56
1720;"MIOTA";53;0.70344384;40616779.9305222;40616779.9305222;0;0;-1.020215;-1.253398;5.879625;7.16016426;-3.07644016;-39.79285486;0.1101;0.02077326;2022-03-24 00:42:07;2022-03-24 00:42:56
7278;"AAVE";54;141.94877589;179183774.097788;179183774.097788;0;0;0.346198;1.346104;9.829759;19.55642923;4.35299058;-37.958135;0.1092;0.09244986;2022-03-24 00:42:07;2022-03-24 00:42:56
6719;"GRT";55;0.38558788;123628750.949979;123628750.949979;0;0;0.265834;2.788338;-5.9254;17.30539165;0.55033718;-41.85542035;0.1024;0.06799026;2022-03-24 00:42:07;2022-03-24 00:42:56
1518;"MKR";56;1810.71791257;76657045.628671;76657045.628671;0;0;0.422057;-2.713102;1.89914;17.02932172;9.18485039;-25.07775746;0.0999;0.04330383;2022-03-24 00:42:07;2022-03-24 00:42:56
7186;"CAKE";57;6.3314054;139815978.047721;139815978.047721;0;0;0.69127;-0.167629;23.336727;0.24564323;-9.08035635;-43.07701912;0.0989;0.07960619;2022-03-24 00:42:07;2022-03-24 00:42:56
7080;"GALA";58;0.23388569;827896418.912346;827896418.912346;0;0;4.059371;6.611906;6.425212;13.12599105;38.6865009;-49.44383835;0.0919;0.50733036;2022-03-24 00:42:07;2022-03-24 00:42:56
3945;"ONE";59;0.13666576;110536884.335873;110536884.335873;0;0;0.982588;5.112961;11.637551;9.16885865;-24.20319357;-41.14572011;0.0911;0.06834556;2022-03-24 00:42:07;2022-03-24 00:42:56
4847;"STX";60;1.21895103;74785650.1939747;74785650.1939747;0;0;0.760665;2.351004;4.542057;20.46138506;-7.23082329;-42.82830366;0.0895;0.04703609;2022-03-24 00:42:07;2022-03-24 00:42:56
16086;"BTT";61;1.72e-06;78617883.3169088;78617883.3169088;0;0;0.518304;1.300465;1.604498;-1.24532688;-9.61773383;-20.82685207;0.0895;0.04945199;2022-03-24 00:42:07;2022-03-24 00:42:56
3602;"BSV";62;82.20040261;124629025.124117;124629025.124117;0;0;-0.012491;-2.25971;14.312455;10.89475537;0.03506652;-30.5249403;0.088;0.07974476;2022-03-24 00:42:07;2022-03-24 00:42:56
1376;"NEO";63;21.78896739;256944409.321546;256944409.321546;0;0;-1.5123;-1.708284;13.077074;17.73746002;31.87643974;-18.90207858;0.0866;0.16717613;2022-03-24 00:42:07;2022-03-24 00:42:56
10791;"XEC";64;7.553e-05;25724930.6070921;25724930.6070921;0;0;-0.273091;-1.807166;3.048586;18.57273961;19.05692375;-27.34305935;0.0809;0.01791374;2022-03-24 00:42:07;2022-03-24 00:42:56
3155;"QNT";65;114.97570347;37584514.6397524;37584514.6397524;0;0;-0.048067;-1.611053;8.301042;16.69398821;24.96954673;-35.01566223;0.0783;0.02707678;2022-03-24 00:42:07;2022-03-24 00:42:56
1934;"LRC";66;1.04068983;2410645351.01638;2410645351.01638;0;0;-0.535274;39.759258;57.824881;51.49522323;50.10711859;-50.03774234;0.0779;1.7420731;2022-03-24 00:42:07;2022-03-24 00:42:56
2087;"KCS";67;16.84315921;4161462.69203403;4161462.69203403;0;0;0.207863;0.762645;-0.147185;1.66649487;21.47534374;-20.71027406;0.0761;0.00308382;2022-03-24 00:42:07;2022-03-24 00:42:56
2130;"ENJ";68;1.51491117;226487089.501152;226487089.501152;0;0;8.4229;13.574912;15.445546;18.09911796;7.29371704;-43.18820595;0.0746;0.17140674;2022-03-24 00:42:07;2022-03-24 00:42:56
