"","txt","id","name","symbol","slug"
"2305","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7789,"OASISBloc","OSB","oasisbloc"
"2306","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7009,"BNBUP","BNBUP","bnbup"
"2307","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8643,"Shadows","DOWS","shadows"
"2308","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7404,"Value Liquidity","VALUE","value-defi-protocol"
"2309","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8419,"APYSwap","APYS","apyswap"
"2310","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7528,"SXPUP","SXPUP","sxpup"
"2311","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8219,"bDollar","BDO","bdollar"
"2312","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7001,"XRPUP","XRPUP","xrpup"
"2313","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6944,"MilliMeter","MM","millimeter"
"2314","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8353,"Beacon ETH","BETH","beacon-eth"
"2315","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7004,"TRXDOWN","TRXDOWN","trxdown"
"2316","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7375,"SUP","SUP","sup"
"2317","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7013,"ADAUP","ADAUP","adaup"
"2318","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5157,"3X Long Bitcoin Token","BULL","3x-long-bitcoin-token"
"2319","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8123,"Australian Dollar Token","AUDT","australian-dollar-token"
"2320","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7014,"ADADOWN","ADADOWN","adadown"
"2321","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7526,"LTCUP","LTCUP","ltcup"
"2322","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7334,"Conflux Network","CFX","conflux-network"
"2323","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8050,"FILUP","FILUP","filup"
"2324","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7389,"Non-Fungible Yearn","NFY","non-fungible-yearn"
"2325","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8613,"Alchemix","ALCX","alchemix"
"2326","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7663,"EduMetrix Coin","EMC","edumetrix"
"2327","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8229,"UniMex Network","UMX","unimex-network"
"2328","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7699,"CyberFi Token","CFi","cyberfi"
"2329","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8656,"wanETH","WANETH","waneth"
"2330","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8278,"VEROX","VRX","verox"
"2331","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7002,"XRPDOWN","XRPDOWN","xrpdown"
"2332","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8190,"BSCEX","BSCX","bscex"
"2333","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7005,"TRXUP","TRXUP","trxup"
"2334","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6520,"HOPR","HOPR","hopr"
"2335","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6437,"ethArt","ARTE","ethart"
"2336","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7012,"LINKDOWN","LINKDOWN","linkdown"
"2337","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8140,"Wifi Coin","WIFI","wifi-coin"
"2338","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4794,"FinexboxToken","FNB","finexboxtoken"
"2339","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7003,"DOTUP","DOTUP","dotup"
"2340","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7055,"DeFi Pulse Index","DPI","defi-pulse-index"
"2341","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8053,"SUSHIUP","SUSHIUP","sushiup"
"2342","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7637,"Trabzonspor Fan Token","TRA","trabzonspor-fan-token"
"2343","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5745,"Compound USDT","CUSDT","compound-usdt"
"2344","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6432,"ECOMI","OMI","ecomi"
"2345","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8172,"bDollar Share","SBDO","bdollar-share"
"2346","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7627,"PicaArtMoney","PICA","picaartmoney"
"2347","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8638,"MIMOSA","MIMO","mimosa"
"2348","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6963,"DMD","DMD","dmd"
"2349","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6829,"Pearl","PEARL","pearl"
"2350","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7855,"Gold Coin Reserve","GCR","gold-coin-reserve"
"2351","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7011,"LINKUP","LINKUP","linkup"
"2352","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7525,"UNIDOWN","UNIDOWN","unidown"
"2353","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6989,"Zeedex","ZDEX","zeedex"
"2354","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7007,"XTZUP","XTZUP","xtzup"
"2355","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5507,"eToro Euro","EURX","etoro-euro"
"2356","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8481,"CafeSwap Token","BREW","cafeswap-token"
"2357","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8148,"DigiCol","DGCL","digicol"
"2358","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7629,"YFIII","YFIII","yfiii"
"2359","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7110,"New BitShares","NBS","new-bitshares"
"2360","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7980,"MinePlex","PLEX","mineplex"
"2361","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7870,"Plasma Finance","PPAY","plasma-finance"
"2362","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7732,"Brother Music Platform","BMP","brother-music-platform"
"2363","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5217,"3X Long Ethereum Token","ETHBULL","3x-long-ethereum-token"
"2364","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5494,"eToro New Zealand Dollar","NZDX","etoro-new-zealand-dollar"
"2365","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8588,"Wault Finance","WAULT","wault-finance"
"2366","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8293,"Zero Exchange","ZERO","zero-exchange"
"2367","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7148,"ISTARDUST","ISDT","istardust"
"2368","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8618,"Multiplier","BMXX","bmultiplier"
"2369","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8398,"YFIONE","YFO","yfione"
"2370","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8503,"The Smokehouse","SMOKE","the-smokehouse"
"2371","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7548,"WEMIX","WEMIX","wemix"
"2372","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8541,"SifChain","erowan","sifchain"
"2373","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5958,"MOTIV Protocol","MOV","motiv-protocol"
"2374","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8650,"wanBTC","WANBTC","wanbtc"
"2375","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7664,"UniCrypt","UNCX","uncx"
"2376","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8555,"Viking Swap","VIKING","viking-swap"
"2377","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4229,"Yobit Token","YO","yobit-token"
"2378","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8056,"UNION Protocol Governance Token","UNN","union-protocol-governance-token"
"2379","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7626,"7up Finance","7UP","7up-finance"
"2380","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6607,"MixTrust","MXT","mixtrust"
"2381","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5158,"3X Short Bitcoin Token","BEAR","3x-short-bitcoin-token"
"2382","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6773,"FUTUREXCRYPTO","FXC","futurexcrypto"
"2383","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",2366,"FairGame","FAIR","fairgame"
"2384","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8427,"Lendhub","LHB","lendhub"
"2385","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8494,"Modefi","MOD","modefi"
"2386","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5185,"KOK","KOK","keystone-of-opportunity-knowledge"
"2387","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5175,"Bitcoin Vault","BTCV","bitcoin-vault"
"2388","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7008,"XTZDOWN","XTZDOWN","xtzdown"
"2389","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8055,"XLMUP","XLMUP","xlmup"
"2390","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8087,"FastSwap","FAST","fastswap"
"2391","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5994,"SHIBA INU","SHIB","shiba-inu"
"2392","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5744,"Compound Wrapped BTC","CWBTC","compound-wrapped-btc"
"2393","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8547,"RamenSwap","RAMEN","ramenswap"
"2394","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7933,"Alpha5","A5T","alpha5"
"2395","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7775,"AAVEDOWN","AAVEDOWN","aave-down"
"2396","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7010,"BNBDOWN","BNBDOWN","bnbdown"
"2397","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7977,"Unit Protocol Duck","DUCK","unit-protocol-duck"
"2398","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6053,"Mineral","MNR","mineral"
"2399","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7774,"AAVEUP","AAVEUP","aave-up"
"2400","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6490,"ITAM Games","ITAM","itam-games"
"2401","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7041,"Gather","GTH","gather"
"2402","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7452,"YFIUP","YFIUP","yfiup"
"2403","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8478,"DAOventures","DVG","daoventures"
"2404","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7260,"DeltaHub Community","DHC","deltahub-community"
"2405","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7034,"Golff","GOF","golff"
"2406","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8300,"Polkacover","CVR","polkacover"
"2407","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6037,"3X Long Chainlink Token","LINKBULL","3x-long-chainlink-token"
"2408","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8545,"Launchpool","LPOOL","launchpool"
"2409","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8034,"BioPassport Token","BIOT","biopassport-token"
"2410","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8051,"FILDOWN","FILDOWN","fildown"
"2411","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7125,"DEUS Finance","DEUS","deus-finance"
"2412","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8457,"B20","B20","b20"
"2413","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8540,"HecoFi","HFI","hecofi"
"2414","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6017,"AOS","AOS","aos"
"2415","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8167,"Wise","WISE","wise"
"2416","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4674,"Whole Network","NODE","whole-network"
"2417","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7527,"LTCDOWN","LTCDOWN","ltcdown"
"2418","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",3872,"Bilaxy Token","BIA","bilaxy-token"
"2419","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8557,"DexMex","DEXM","dexmex"
"2420","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7006,"DOTDOWN","DOTDOWN","dotdown"
"2421","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8411,"Marginswap","MFI","marginswap"
"2422","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7529,"SXPDOWN","SXPDOWN","sxpdown"
"2423","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4844,"MeconCash","MCH","meconcash"
"2424","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8426,"Filda","FILDA","filda"
"2425","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5176,"Tether Gold","XAUT","tether-gold"
"2426","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4820,"ALP Coin","ALP","alp-coin"
"2427","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7884,"Elite Swap","ELT","elite-swap"
"2428","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8676,"Pasta Finance","PASTA","pasta-finance"
"2429","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5126,"Soda Coin","SOC","soda-coin"
"2430","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8493,"Previse","PRVS","previse"
"2431","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8667,"Degen Protocol","DGN","degen-protocol"
"2432","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4427,"BDCC Bitica COIN","BDCC","bdcc-bitica-coin"
"2433","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7505,"TON Crystal","TON","ton-crystal"
"2434","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7791,"PancakeBunny","BUNNY","pancakebunny"
"2435","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8431,"G999","G999","g999"
"2436","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8272,"THORChain (ERC20)","RUNE","thorchain-erc20"
"2437","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7453,"YFIDOWN","YFIDOWN","yfidown"
"2438","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8502,"Mushroom","MUSH","mushroom"
"2439","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7844,"ACryptoS","ACS","acryptos"
"2440","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5074,"UBU","UBU","ubu"
"2441","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8163,"Exeedme","XED","exeedme"
"2442","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7630,"Ethereum Lightning","ETLT","ethereumlightning"
"2443","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5493,"eToro Pound Sterling","GBPX","etoro-pound-sterling"
"2444","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8118,"Global Utility Smart Digital Token","GUSDT","gusd-token"
"2445","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8189,"Shabu Shabu Finance","KOBE","shabu-shabu-finance"
"2446","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7878,"MobileCoin","MOB","mobilecoin"
"2447","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5716,"Gas Token Two","GST2","gas-token-two"
"2448","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7598,"Tessla Coin","TSLA","tessla-coin"
"2449","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7216,"Lua Token","LUA","lua-token"
"2450","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8206,"QuickSwap","QUICK","quickswap"
"2451","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7084,"3X Long Sushi Token","SUSHIBULL","3x-long-sushi-token"
"2452","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6653,"FolgoryUSD","USDF","folgoryusd"
"2453","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8399,"Lotto","LOTTO","lotto"
"2454","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7676,"Axion","AXN","axion"
"2455","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5412,"3x Long XRP Token","XRPBULL","3x-long-xrp-token"
"2456","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7619,"Bitcoiva","BCA","bitcoiva"
"2457","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7755,"Handy","HANDY","handy"
"2458","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8558,"BT.Finance","BT","bt-finance"
"2459","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8644,"Kylin","KYL","kylin"
"2460","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6664,"GRAP","GRAP","grap"
"2461","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7816,"Basis Share","BAS","basis-share"
"2462","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6898,"JackPool.finance","JFI","jackpool-finance"
"2463","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5462,"3x Long Litecoin Token","LTCBULL","3x-long-litecoin-token"
"2464","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8311,"StakeHound Staked Ether","STETH","stakehound-staked-ether"
"2465","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8103,"unilock.network","UNL","unilock-network"
"2466","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7740,"Polaris Share","POLA","polaris-share"
"2467","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7000,"EOSDOWN","EOSDOWN","eosdown"
"2468","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8405,"Butterfly Protocol","BFLY","butterfly-protocol-2"
"2469","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7437,"MobiePay","MBX","mobiepay"
"2470","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8530,"StarLink","SLNV2","starlink"
"2471","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5177,"Dfinity (IOU)","ICP","dfinity"
"2472","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5764,"sBTC","SBTC","sbtc"
"2473","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6742,"DxSale Network","SALE","dxsale-network"
"2474","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8641,"DeFi Wizard","DWZ","defi-wizard"
"2475","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8486,"Midas Dollar","MDO","midas-dollar"
"2476","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5216,"3X Short Ethereum Token","ETHBEAR","3x-short-ethereum-token"
"2477","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8454,"BotOcean","BOTS","botocean"
"2478","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8319,"POC Blockchain","POC","poc-blockchain"
"2479","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8310,"TosDis","DIS","tosdis"
"2480","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7544,"The Luxury Coin","TLB","the-luxury-coin"
"2481","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8647,"Paint","PAINT","paint"
"2482","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7675,"Interest Bearing ETH","ibETH","ibeth"
"2483","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6105,"HAPY Coin","HAPY","hapy-coin"
"2484","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7881,"sKLAY","SKLAY","sklay"
"2485","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7569,"King Swap","$KING","kingswap"
"2486","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7578,"Elxis","LEX","elxis"
"2487","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8252,"pBTC35A","pBTC35A","pbtc35a"
"2488","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8266,"Mandala Exchange Token","MDX","mandala-exchange-token"
"2489","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6397,"Coinzo Token","CNZ","coinzo-token"
"2490","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7876,"Sora Validator Token","VAL","sora-validator-token"
"2491","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8129,"Fire Protocol","FIRE","fire-protocol"
"2492","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8458,"Peanut","NUX","peanut"
"2493","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6883,"KittenFinance","KIF","kittenfinance"
"2494","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8205,"Bat True Share","BTS","bat-true-share"
"2495","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8204,"Bat True Dollar","BTD","bat-true-dollar"
"2496","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8002,"SpiderDAO","SPDR","spiderdao"
"2497","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8664,"DragonFarm Finance","DRAGON","dragonfarm-finance"
"2498","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",6705,"Lien","LIEN","lien"
"2499","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8605,"WOWswap","WOW","wowswap"
"2500","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",4928,"Medium","MDM","medium"
"2501","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8428,"Monster Slayer Cash","MSC","monster-slayer-finance"
"2502","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8678,"EHash","EHASH","ehash"
"2503","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",8485,"Midas Dollar Share","MDS","midas-dollar-share"
"2504","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",5445,"LBK","LBK","lbk"
"2505","INSERT INTO CMC('ID', 'NAME', 'SYMBOL', 'SLUG') VALUES (",7778,"Metis","MTS","metis"
